Platform ,Gender,Category,Price range,Delivery Charge,Product Name,Review,Star
Daraz,female,Backpacks,801-1000,free,LouisWill Crossbody Shoulder Bag Soft Leather Bag Female,ভালো তবে ছোট,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,লাইট জলে না। ১টা জললে আরেকটা জলে না কেন?শুধু নীল আর সবুজ জলে।এখন কি করা যায় বলেন।,1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুবই বাজে দয়া করে কেউ এসব কিনবেন না হুদাই টাকা নষ্ট ৫ দিন জ্বালাইছি ৫ দিনে ৩ টা কেটে গেছে তিনটা জ্বলে না বাজে প্রডাক্ট,1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"বালের লাইট দিসে,অর্ধেক লাইট জলে আর বাকিগুলা ঘুমায়। লাইটও ঠিক মতো জলেনা নিজে নিজেই নিভে যায় কিছুখন পর জলে দারাজ মনে হয় মজা সুরু করসে মানুষের সাথে😡😡😡",1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"সঠিক পণ্যটি দেওয়া হয়নি। দিয়েছি, এক সাইজ দিয়েেছে অন্য সাইজ সঠিক পণ্য দেওয়ার চেষ্টা করিবেন",1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সার্কিট বক্সটা ভাঙ্গা। এমনটা আশা করিনি। 😓😑,1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"পুরাই ফালতু একটা প্রোডাক্ট, সবাইকে না নেওয়ার অনুরোধ। ২-১ দিনের রিভিও সবার ই ভালো হবে, সবাই ই ৫* দিবে, কিন্তু আসল কাহিনী শুরু হয় এর পরেই। কয়েকদিন হলো নিয়েছি, ইদানীং আর বাতি ই জ্বলে না, লাইন দিলেই সার্কিট গরম হয়ে যাচ্ছে। এক কথায় ২০০ টাকা জলে ফেলতে চাইলে অর্ডার দিন",1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দুই দিন পর নীল আলো আর হলুদ আলো জ্বলা বন্ধ হয়ে গেছে। শুধু লাল টা জলে,1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"তার ছেড়া, লাগাতে গিয়ে শক করেছে, ২ টা লাইট জ্বলে ১ টা জ্বলে না।",1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যেমন চাইছি ঠিক তেমনি পাইছি কিন্তু 3 ঘন্টা জলার পড় আর জলে না,2
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুবই বাজে পন্য। কেউ নিবেন না। নষ্ট জিনিস ধরিয়ে দিছে।,1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,৫ দিন হলো না বাল্প গুলো কেটে গেল ।। একদম বাজে জিনিস,1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"বাজে মাল অরধেক লাইট জলেনা,,,",1
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো 🥳🥳😍😍,3
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"মোট তিন সেট অর্ডার করেছিলাম, এক সেটের মোট সেনজিং মেশিন ভাড়া ছিল, লম্বায় বলা হয়েছিল ২৫ থেকে ৩০ ফিট কিন্তু আছে বিশ ফিট।",3
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যেমন দাম তেমন প্রোডাক্ট তবে প্লাগটা একটু বেশি নরমাল 😥😥😥,3
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দাম অনুসারে ঠিক আছে,3
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,জেমনটা চেয়েছি ঠিক তেমন টাই পেয়েছি। আপনারাও চাইলে নিতে পারেন।👌👌,4
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্ট মোটামুটি ভালোই যেমন টা চেয়েছিলাম। কিন্তু আমাকে বলা হয়েছিলো ২৫-৩০ ফিট লম্বা হবে কিন্তু আমি ১৮ ফিট পেয়েছি।,4
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দাম অনুযায়ী প্রোডাক্ট টি মোটামুটি ভালো।,4
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"এখন পর্যন্ত সব ঠিক ঠাক।। অনেকগুলা মোডে চলে।। একটা তার একটু লুজ ছিল যার জন্য লাল, হলুদ লাইট গুলা জ্বলতেছিল না।। ঠিক করে নেওয়া লাগছে পরে।। এখন দেখি কতদিন চলে।",4
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আসতে তিনদিন লেগেছে It's actually 30 feet. And 80 lights. দাম অনুযায়ী প্রোডাক্টটা ভালই। খারাপ না,4
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যেমনটা চেয়েছি তেমনটা পেয়েছি। দারাজ কে অনেক অনেক ধন্যবাদ এতো ভালো পন্য দেয়ার জন্য।,4
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আরেকটু লম্বা হলে ভালো হতো,4
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সব ঠিক ছিল।আলহামদুলিল্লাহ,4
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,জিনিসটা এখন ভালো দেখতে পাচ্ছি। কতো দিন চলে সেটাই বেশি।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,বাতি গুলো অনেক সুন্দর রাতে জ্বল্লে অনেক সুন্দর লাগে আপনারা চাইলে কিনতে পারেন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অসাধারণ এক টী জিনিস। জিনিস টা খুব ই ভাল এবং তারাতারি হাতে পেয়েছি সেলার কে অনেক ধন্যবাদ। thank you daraz,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্টটা অনেক ভালো । যেমন চেয়েছি তেমনি পেয়েছি । আমি ৩০ft এলইডি লাইট পেয়েছি । সবগুলো ওয়ার্কিং অবস্থায় পেয়েছি । দামে কম মানে ভাল । ৫ স্টার ❤️❤️,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"🙂মটা মটি ভোলো কিছু কিছু লাইটে আরথিক করে🙂 আর ছুইছটাতে খুব ময়লা দিছো 🙂 কিন্তু ভালো দাম আনুজায়ি ভালো আপনারও নিতে পারেন,,, ধন্যবাদ",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"সত্যি খুব সুন্দর দেখতে,, পেকেজিং খুব ভালো ছিলো,,,, আপনারা চাইলে নিতে পারেন",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"খুব সুন্দর, অল্প দামে খুব ভালো একটা জিনিস পেয়েছি,আমার ঘরে খুব সুন্দর লাইটিং করা হয়েছে, ধন্যবাদ দারাজকে, পণ্যটি ভালো আছে আপনারা নিতে পারেন,",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অসাধারণ এক টী জিনিস। জিনিস টা খুব ই ভাল এবং তারাতারি হাতে পেয়েছি সেলার কে অনেক ধন্যবাদ।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ ঠিক মতোই পাইছি পন্যটা ভালই ছিল ১০০পিছের কথা বলে ৮০পিজ দেয় এটা আমার কাছে টাউটারই মনে হল,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"বলার কিছু নাই, এক কথায় অসাধারন। এটাতে অনেকগুলা মোড ছিল, এটাই বেস্ট লেগেছে আমার কাছে। তবে ওয়ার কোয়ালিটি ভালো না, বলতে গেলে মোটামুটি। আপনারা চাইলে নিতে পারেন।",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহমদুলিল্লাহ অনেক ভালো প্রোডাক। সবাই চাইলে নিতে পারেন ।আমি অনেক আগে পাইছি ।ধন্যবাদ দরাজ কে এবং ছেলার কে।ছেলারও অনেক ভালো,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব ভালো এই দামের মধ্যে ৮ টি মোড কাজ করছে।আরো ২ টি অডার দিলাম।চোখ বন্ধ করে নিয়ে ফেলুন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"সব কিচু ওকে পেয়েচি,কিন্ত কতো ফুট আচে মেপে দেখিনি",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,মাশাআল্লাহ অনেক ভালো একটা লাইট আপনারা চাইলে নিতে পারেন ধন্যবাদ সেলার কে!🥰🥰🥰,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"কি বলবো এক কথায় অসাধারণ একটা প্রডাক্ট ,,আমার খুবই পছন্দ হয়েছে ,,Thanks,, daraz",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"অনেক সুন্দর যেমনটা ছাইছি, ঠিক তপমনটা পাইছি❤️ কিন্তু পেকেজিংটা নর্মাল ছিল🏳️",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আমার কাছে তো ভালই লাগছে l মোট গুলো ঠিকঠাক মত কাজ করছে। সবগুলো লাইটি জ্বলছে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্যাকেজিং ভালো ছিলো সেলার ভাইটাও ভালো ছিলো।লাইটিং ঠিক মতো কাজ করছিলো,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক সুন্দর লাইটগুলো। ছোট বোনের জন্যে কিনেছি খুবই খুশি হয়েছে। নিজের জন্য বা কাউকে দেওয়ার মত একটা জিনিস। চাইলে কিনতে পারেন...😊🙃😇☺️,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ধন্যবাদ দারাজ টিমকে।মাত্র ৩ দিনের মধ্যেই আমি আমার কাঙ্খিত পন্যটি পেয়ে গেলাম। কোন অসুবিধা নাই আপনার সবাই নিতে পারেন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ প্রোডাক্টটি আসলে অনেক ভালো অনেক ভালো আমি প্রোডাক্টটি নেওয়ার একমাস পরে রিভিউ দিলাম কারো প্রয়োজন হলে নিতে পারেন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"আলহামদুলিল্লাহ,যেমন আশা করেছি তেমনই পেয়েছি।কিন্তু পুরো ৩০ ফুট নেই,২৫ ফুট আছে।আজ দুই দিন ব্যাবহার করছি।দেখি কত দিন যায়।",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ধন্যবাদ দারাজকে যেমনটা চেয়েছিলাম ঠিক তেমনটাই পেয়েছি ভেবেছিলাম এমনটা পাবো না তবে না যেমন চেয়েছি তেমন পেয়েছি ধন্যবাদ।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"অসাধারন সুপারস্টার কি বলবো এত সুন্দর লুক সেলার ভাইকে ধন্যবাদ,,,",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্ট টা ভালো।। ব্যবহার করে দেখি কতদিন যায়।। ছবিতে যেরকম দেখেছি ওই রকমই পেয়েছি।।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো প্রোডাক্ট।।সার্ভিসিং খুব ভালো,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,পেকেজিং 10এ 10 পন্য 10এ9 সেলার ব্যবহার 10এ10 এবার দেখা যাক টেকে কয়দিন 🎉,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যেমন চেয়েছি অমনি পেয়েছি...। ধন্যবাদ 💗,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দারুন একটা জিনিস। দারাজ কে ধন্যবাদ এরকম জিনিস গুলো সহজলভ্য করার জন্য,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"ধন্যবাদ সুন্দর একটি লাইট দেয়ার জন্য, সব মুট গুলো কাজ করে, কিন্তু মনে হচ্ছে ২৫ ফিট নাই একটু কম আছে, আপনারা চাইলেও নিতে পারবেন।",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,এইproduct টা জাস্ট অসাধারণ।আমি 4নিয়েছি।কথা ও কাজে একেবারে ঠিক। delivery man এর ব‍্যাবহার খুব ভালো।thanks daraz k,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব সুন্দর প্রডাক্ট। সবাই নিতে পারেন । সবদিক দিয়ে সেরা। ডেলিভারি বয়‌‌‌ এর ব্যাবহার ও খুব ভালো। ধন্যবাদ দারাজকে।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক অনেক ধন্যবাদ দারাজ কে এতো সুন্দর একটা পন্য দেওয়ার জন্য। আর সেলার ভাই কে মোন থেকে অনেক অনেক অনেক ধন্যবাদ তার ব্যাবহার পুরা ১০০/১০০। সব কিছু মিলিয়ে আমি খুব খুশি।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,জেলান আশা করেছিলাম তার চেয়ে অনেক ভালো সবাই নিতে পারেন খুব ভালো।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ । পন্যটা ভালো।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্ট ভাল ছিল। ধন্যবাদ।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যেরকম চেয়ে ছিলাম তার চেয়ে অনেক ভালো সবাই নিতে পারো আমি আট দিন ব্যাবহার করে কোনে সমস্যা পাই নি,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ প্রোডাক্ট অনেক ভালো দিয়েছে। আপনারাও নিতে পারেন। প্রোডাক্ট অনেক ভালো।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রত্যাশিত যেমনটা চেয়েছিলাম তার থেকে একটু কম তবুও ভালো।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সেলার ভাই এর ব্যাবাহর ১০০/১০০ আর দারাজ এর পন্য টাও ছিলো ১০০/১০০। সব মিলিয়ে আমি খুব খুশি,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অসাধারণ 🥰। আমি আরো অর্ডার দিসি।3..4 ধরনের আলো দেয়।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"All is good Alhamdulillah, এখন দেখা যাক কতদিন চলে!",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,এত কম দামে এত ভালো প্রোডাক্ট দেওয়ার জন্য ধন্যবাদ ✌️,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ ভালো হয়েছে। ধন্যবাদ দারাজকে । 🥰🥰,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব সুন্দর একটি প্রোডাক্ট যেমনটা চেয়েছি তেমনটাই পেয়েছি আপনারা চাইলে নিতে পারেন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব ভালো একটি লাইট ধন্যবাদ দরাজ কে কিন্তু ডেলিভারি বয় হোম ডেলিভারী দেয় নাই 🤠,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক সুন্দর লাইটগুলো। কালারগুলোও সুন্দর। এই বাজেটে এর থেকে সুন্দর পাওয়া অসম্ভব।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ ভালো ছিলো তবে ডেলিভারির সময় টা সকাল অথবা বিকালে হলে ভালো হয়।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ ১০০% ভালো জিনিস পেয়েছি আমি অনেক খুসি 😃😃আপনারা নিতে পারেন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"খুবই সুন্দর ছিল লাইট গু‌লো , ধন্যবাদ দারাজ কে এবং ধন্যবাদ সেলার কে ।",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুবই সুন্দর । আলাদা আলাদা কয়েকটা মুট আছে যা সহজেই পরিবর্তন করা যায় ।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ ভালোই। আপনারাও নিতে পারেন। সেলারের ব্যবহার খুবই ভালো।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক সুন্দর কিন্তু দামটা একটু বেশী,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যেরকম দেখেছি সেরকম পেয়েছি 😍😍,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"দাম হিসাবে লাইট গুলো অনেক ভালো,,আমি নিয়েছি আপনারা নিতে পারবেন🥰",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"খুবই সুন্দর, 🙂 ডেলিভারি ভাইয়ের ব্যাবহার ও অনেক সুন্দর ছিলো,🥰",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো লাইট😍😍😍😘😘😆 আমার খুব পছন্দ হয়েছে😘😘😘😘😜😜,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দাম হিসেবে খুবই ভালো পণ্য,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আমার কাছে ভালো লেগেছে। কেউ চাইলে নিশ্চিত ভাবে নিতে পারেন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"সুন্দর,এক কথায় চমৎকার",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ অনেক ভালো একটি পণ্য দাম হিসেবে অনেক ভালো,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো জিনিস পাইছি,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রডাক্টটা আসলেই অনেক ভালো 🖤 ধন্যবাদ দারাজ ও সেলার,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,এক কথায় অসাধারন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সব লাইট সঠিক ভাবে জ্বলছেল পন্যটি খুব ভালো লাগলো,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অসাধারণ একটি লাইট অসংখ্য ধন্যবাদ সেলার ভাই❤️❤️❤️,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"অনেক ভালো লাইট চাইলে আপনারা ও নিতে পারেন.।, 😊",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সবকিছু মিলিয়ে ভালো! ধন্যবাদ সেলার & দারাজ ✌️,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দামের তুলনায় অনেক ভালো প্রোডাক্ট। রিকমেন্ডেড।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"এক কথায় অসাধারণ, খুব সুন্দর লাগে,আর নিব পরে",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যারা করেছি তাই পেয়েছি ধন্যবাদ দার আজকে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দাম অনুযায়ী ভাল প্রোডাক্ট। satisfied.,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"অনেক সুন্দর লাইট 😊 ধন্যবাদ সেলার কে,",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দাম হিসবে আপনার পন্য ঠিক আছে। ধন্যবাদ,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,নিতে পারেন চাইলে ভালো জিনিস,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক সুন্দর। ধন্যবাদ দারাজ,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভালো একটা প্রডাক্ট পেয়েছি,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্টটা খুবই ভালো 🧡,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব সুন্দর। অনেক লম্বা।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সবাই নিতে পারেন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,কম টাকায় ভালই।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দারাজ থেকে আমাকে এতো সুন্দর একটা প্রডাক্ট দেবে আমি ভাবতেও পারিনি যেমন চেয়ে ছি তার থেকেও ভালো পেয়েছি আপনারা চাইলে নিতে পারেন,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"সবকিছু ঠিকঠাক ছিলো , কিন্তু দাম অনেক বেশি পড়লো মনে হয় , 💔🥀 বাজারে আরো কম দামে পাওয়া যায় 🙂 , তবে জিনিস ভালোই",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আমার জন্য যেটা নিয়েছিলাম ঐটা ১৪ হাত ছিল। বাট আমার বোনের জন্য যেটা নিয়েছি ঐটা ১৬ হাত +। ফুললি স্যাটিসফাইড 🥰 থ্যংক্স সেলার ভাইয়া / আপু,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,কি বলবো চেয়ে ছিলাম কিছু দিন পরে রিভিউ দেবো এই টাই ভালো হবে ঠিক ভালোই হয়েছে কিছু দিন ব্যবহার করে দেখি লাইট একের পর এক কেটে জাচ্ছে ৮০ পিছ লাই এখন ১০ পিছ জলছে না,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দুইদিন ব্যবহারের পর আর জ্বলতেছে না। অসাধারণ একটি প্রোডাক্ট ছিল প্রথম দিন ভালোই ছিল। জানিনা এখন চলতেছে না এমনিতেই।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ওয়াও বিউটিফুল লাইটস গুলো অনেক সুন্দর আমি আরো একটা অর্ডার করেছি দাম হিসেবে ও অনেক ভালো আর খুব দ্রুত হাতে পেয়েছি ধন্যবাদ অল দারাজ কে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক দিন পরে রিভিউ দিচ্ছি আর একটা নিয়েছিলাম হয়তো অন্য সপ থেকে তবে সব ঠিক আছে ছবি তুলতে মনে নেই তাই ছবি দিতে পারলাম না,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আমার প্রডাক্ট আমার অনুমতি ছাড়া অন্যের কাছে দিয়ে দিছে।ডেলিভারিম্যান এ বিষয়ে সতর্ক হবেন আশা করি। আমায় কল না দিয়ে অন্যকে দিলেন কেনো।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,লাইটগুলো খুব ভালো সার্ভিস দিচ্ছে আজকে দুই মাস ধরে । অনেক ভালো প্রোডাক্ট । ধন্যবাদ দারাজ এবং দারাজ পরিবারকে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,মোটামুটি ভালো তবে ছবিতে যেভাবে দেওয়া সে রকম না। ছবিতে নানান প্রকার দেখালেও আসলে সবি এক কালার। খারাপ না কারো লাগলে নিতে পারেন।।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,খুব ভালো জিনিস। আমি আগে একটি কিনছিলাম পরে আরও দুইটি কিনলাম। সব গুলো 30 feet 80 light কিন্তু সবগুলো 1 টি করে লাইট কাটা। তবুও আমার কাছে খুব ভাল লেগেছে। ধন্যবাদ সেলারকে। দারাজকেও,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্টের প্যাকেজিং অনেক ভালো ছিল। ধন্যবাদ জানাচ্ছি সেলার কে পাশাপাশি ধন্যবাদ জানাচ্ছি ডারাজ কেউ । আপনারা সবাই নিতে পারেন ।❤️❤️,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,প্রোডাক্টের প্যাকেজিং অনেক ভালো ছিল। ধন্যবাদ জানাচ্ছি সেলার কে পাশাপাশি ধন্যবাদ জানাচ্ছি ডারাজ কেউ । আপনারা সবাই নিতে পারেন ।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,লাইট গুলো ভালো কিন্তু শেষের কানেক্টরটা একটু লুজ যার জন্য আইটি লাইট কানেক্ট করলে লাইট জ্বলে নিবে লাইন পাই তো পায় না ধন্যবাদ বিক্রেতাকে,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো লাইট । আমি প্রথম একটি অর্ডার দিয়েছিলাম এরপর ভালোলাগার পর আরো দুইটি অর্ডার দিয়েছি আলহামদুলিল্লাহ অনেক ভালো ভাবে হাতে পেয়েছি । ধন্যবাদ সেলারকে এবং ডেলিভারি কর্মীকে 🥰🥰,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,দাম অনুযায়ী প্রোডাক্ট ঠিকঠাক। মাপ দিয়ে দেখেছি প্রোডাক্ট ঠিকঠাক ৩০ ফুট আছে। ধন্যবাদ দারাজকে এবং সেলারকে।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,ভালো ছিল। কিন্তুু কন্ট্রোলার গরম হয়ে যায়। কন্ট্রোলারে আঠালো কোন কিছু ছিল। কিন্তু ভালো নিতে পারেন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,আলহামদুলিল্লাহ ভালো আছি ভাই আমার পক্ষ থেকে জানাই অনেক অনেক ধন্যবাদ দারাজ কে অনেক,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক ভালো ছিলো লাইটটা। 💜💜যেমন চেয়েছি তেমনই দিয়েছে দারদজকে অনেক ধন্যবাদ 👍👍☺️,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক সুন্দর হয়েছে যা ভেবেছিলাম তার চেয়ে অনেক ভালো। ধন্যবাদ দারাজ কে।।।।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,অনেক সুন্দর হয়ছে 🔥 ভাপ ছিলাম অনেক ছোট খোলার পর দেখি অনেক বড়😍 ধন্যবাদ,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"অনেক সুন্দর , যেমন চেয়েছিলাম তেমন পেয়েছি, ধণ্যবাদ সেলার কে ও দারাজকে।",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"কোয়ালিটি ফুল খুবই অসাধারণ ,ধন্যবাদ দারাজ কে ধন্যবাদ ডেলিভারি ম্যান",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"দাম হিসেবে কোয়ালিটি এবং লম্বা ঠিক আছে,সব মিলিয়ে এভারেজ কোয়ালিটি।",5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,সেলারকে ধন্যবাদ। লাইটটি ভালো ছিল। আপনারা সবাই নিতে পারেন।,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,যেমন টা চেয়েছিলাম তেমন এ পেয়েছি!!খুব খুশি হলাম ধন্যবাদ দারাজ,5
Daraz,none,Light,151-300,free,Decorative Fairy Lights - Multicolor,"পণ্য টা খুবই ভালো পেয়েছি, কোনো সমস্যা নাই, নিতে পারেন সবাই",5
